node,node_lat,node_lon,ts,num,rssi,tag,tag_lat,tag_lon,tag_speed,dist_m,received
node21,52.7489266,19.2533342,2025-02-17 10:59:09,707,-10.6958712004,KMBA_04A31607C091,53.65,57.2,1.68,830,true
node36,-8.8993,121.2901,2025-02-18 19:09:35,1086,-12.2458114105,KMBA_04A31607C091,59.22,59.36,1.91,371,false
node27,-7.2171628,109.826069,2025-02-16 04:48:04,726,-11.1546202498,KMBA_04A31607C091,50.43,56.97,1.45,178,true
node36,46.083333,103.833333,2025-02-15 04:03:41,471,-12.5426652873,KMBA_04A31607C091,52.81,53.37,4.72,175,false
node18,43.7441795,2.511999,2025-02-13 16:42:26,1035,-14.5773312388,KMBA_04A31607C091,52.35,53.14,1.03,234,true
node36,23.021478,113.121435,2025-02-20 21:50:59,472,-16.3989682875,KMBA_04A31607C091,50.17,54.3,3.47,397,true
node35,55.1936526,75.9684541,2025-02-18 16:14:47,520,-20.5213770396,KMBA_04A31607C091,53.43,57.62,3.45,917,false
node04,38.7960995,-9.1540186,2025-02-25 00:49:43,367,-16.7999504368,KMBA_04A31607C091,55.82,57.1,2.48,369,false
node04,49.0936632,17.3725325,2025-02-08 00:51:42,1109,-11.1156593576,KMBA_04A31607C091,56.9,50.72,2.81,259,false
node02,31.803171,118.002516,2025-02-03 09:23:55,390,-10.5121277039,KMBA_04A31607C091,58.72,59.11,1.26,845,false
node35,38.9587954,-8.755077,2025-02-01 23:18:08,915,-18.7967366888,KMBA_04A31607C091,54.47,53.09,1.08,22,true
node15,49.1073208,7.0685103,2025-02-12 19:13:11,1476,-24.9229522265,KMBA_04A31607C091,59.84,50.98,3.05,880,true
node21,-33.7677679,150.825109,2025-02-07 15:25:19,980,-13.5148734969,KMBA_04A31607C091,54.88,53.41,3.03,967,false
node35,34.5631817,-4.965185,2025-02-06 21:09:31,419,-19.8020125554,KMBA_04A31607C091,53.24,57.03,4.1,975,true
node04,-6.427987,110.9561,2025-02-08 06:24:58,880,-16.6905229851,KMBA_04A31607C091,59.64,52.43,4.34,159,true
node21,39.3433574,117.3616476,2025-02-19 17:01:43,470,-14.3368616635,KMBA_04A31607C091,59.49,52.48,2.83,160,false
node04,33.644743,115.177188,2025-02-02 22:41:39,1112,-12.1700721682,KMBA_04A31607C091,50.0,52.89,3.44,80,false
node21,-22.6148577,-46.7057601,2025-02-09 02:17:44,1544,-17.2211219961,KMBA_04A31607C091,59.12,52.09,4.53,546,false
node18,-8.5769332,-35.9369952,2025-02-06 17:59:11,698,-10.2587528574,KMBA_04A31607C091,51.13,59.24,2.71,945,false
node18,3.1523104,101.7178316,2025-02-16 16:32:09,400,-12.4276902306,KMBA_04A31607C091,53.82,54.71,2.58,15,true
node21,-8.1719354,111.9681736,2025-02-08 08:26:00,1057,-15.2703985921,KMBA_04A31607C091,51.34,59.72,4.26,898,false
node36,45.7595382,4.8310921,2025-02-08 20:59:28,1236,-10.5442353421,KMBA_04A31607C091,57.08,52.03,1.83,592,false
node33,50.7451251,14.3184521,2025-02-22 04:33:32,1361,-16.9738632857,KMBA_04A31607C091,55.65,52.48,3.53,312,false
node33,31.018498,109.463987,2025-02-14 08:57:38,920,-10.8251338168,KMBA_04A31607C091,55.81,58.56,2.52,439,false
node18,49.715157,19.65651,2025-02-21 15:21:12,600,-13.1843886645,KMBA_04A31607C091,55.17,52.41,2.96,522,false
node35,-7.503663,110.271099,2025-02-19 09:13:58,1062,-12.4711228996,KMBA_04A31607C091,52.66,50.47,1.67,87,true
node33,-8.8143,121.2744,2025-02-13 04:23:17,1579,-14.1968711478,KMBA_04A31607C091,50.81,50.64,1.3,647,true
node27,-17.9646772,-67.1060353,2025-02-27 22:56:02,530,-11.9051907448,KMBA_04A31607C091,53.03,59.85,4.22,866,false
node33,-7.870292,140.515106,2025-02-21 13:07:22,764,-10.2678354421,KMBA_04A31607C091,57.14,53.48,2.68,50,true
node15,17.057356,-89.151003,2025-02-04 17:23:28,847,-27.1871717621,KMBA_04A31607C091,53.45,58.48,1.17,193,false
node27,-26.3044084,-48.8463832,2025-02-27 10:29:48,1350,-10.667962499,KMBA_04A31607C091,56.12,50.93,2.66,92,true
node27,34.943098,107.77215,2025-02-25 07:24:00,1061,-10.7389340639,KMBA_04A31607C091,55.37,56.51,1.41,49,false
node36,-10.333333,-77.45,2025-02-21 12:36:34,1518,-10.4611813657,KMBA_04A31607C091,55.6,57.0,1.56,928,false
node21,47.3994896,40.1860046,2025-02-16 15:08:44,364,-15.0764914162,KMBA_04A31607C091,59.38,53.53,4.12,587,true
node35,14.7902447,-90.9740093,2025-02-25 19:34:35,316,-13.5976278057,KMBA_04A31607C091,53.42,52.97,3.24,937,true
node15,28.841329,91.016402,2025-02-10 22:29:29,877,-12.739298577,KMBA_04A31607C091,51.48,58.86,1.81,597,false
node18,9.9785656,-63.2194183,2025-02-09 09:36:41,1406,-10.7213377715,KMBA_04A31607C091,58.91,54.82,3.11,387,false
node15,32.1030654,131.3999389,2025-02-27 14:32:44,1158,-19.5184599121,KMBA_04A31607C091,51.23,53.81,4.01,703,true
node18,22.6491239,-80.0479039,2025-02-03 16:25:14,1209,-12.0340471337,KMBA_04A31607C091,56.23,54.05,3.85,300,true
node15,-6.352044,106.628299,2025-02-17 06:12:17,1084,-11.1426985849,KMBA_04A31607C091,51.94,56.47,3.21,20,true
node27,42.5043656,24.7062087,2025-02-27 09:43:02,1231,-14.0229278482,KMBA_04A31607C091,50.18,54.22,1.87,130,false
node18,32.5571916,-84.9047641,2025-02-11 16:09:55,1475,-11.0749216398,KMBA_04A31607C091,52.59,57.79,3.02,734,true
node15,-6.9391309,109.1259181,2025-02-25 12:52:43,439,-13.9731143426,KMBA_04A31607C091,53.45,54.37,2.08,602,true
node36,42.3570233,21.755504,2025-02-18 20:18:26,1461,-12.3213630503,KMBA_04A31607C091,52.55,57.55,4.47,449,true
node33,35.6479869,36.6795425,2025-02-12 21:21:00,1265,-16.7746912181,KMBA_04A31607C091,52.63,59.62,2.93,124,false
node02,13.1234679,32.650351,2025-02-23 09:28:06,640,-11.900137882,KMBA_04A31607C091,59.3,52.31,2.54,741,false
node15,-23.7243543,-45.4306592,2025-02-22 07:20:02,677,-14.7284903875,KMBA_04A31607C091,55.95,53.5,4.99,421,false
node18,54.632283,-8.5946591,2025-02-07 16:52:06,1212,-20.5611844648,KMBA_04A31607C091,58.81,55.74,4.14,793,true
node33,-8.3465933,115.5207358,2025-02-08 18:47:21,1386,-33.5722300529,KMBA_04A31607C091,54.15,52.53,1.11,267,false
node27,51.159,21.64911,2025-02-17 16:52:01,1020,-15.6592738056,KMBA_04A31607C091,51.92,53.07,3.81,835,true
node15,13.7032564,44.7334536,2025-02-18 05:54:13,770,-22.5445061745,KMBA_04A31607C091,58.59,50.5,1.58,665,true
node18,31.325748,113.393516,2025-02-13 22:14:40,887,-11.5615046423,KMBA_04A31607C091,52.13,59.48,2.98,648,true
node04,42.0943874,43.080345,2025-02-13 02:18:47,1390,-13.1260617283,KMBA_04A31607C091,56.51,58.0,4.13,762,false
node02,39.7686256,-8.4696181,2025-02-05 23:48:30,717,-18.6349234604,KMBA_04A31607C091,51.44,57.77,3.93,496,false
node18,-8.2451851,114.9724513,2025-02-05 00:00:40,1351,-11.7774446712,KMBA_04A31607C091,52.11,50.24,4.31,660,false
node35,-22.1037284,-43.2110663,2025-02-05 19:55:56,339,-21.9726775177,KMBA_04A31607C091,58.33,54.35,2.21,663,false
node02,48.749354,2.480322,2025-02-19 06:18:51,857,-16.7488619355,KMBA_04A31607C091,57.66,56.67,4.75,602,true
node04,55.7646,37.6911,2025-02-27 08:08:49,1043,-15.7386897524,KMBA_04A31607C091,51.11,53.8,2.68,967,false
node02,7.20312,124.796217,2025-02-04 08:38:49,1058,-14.8184209199,KMBA_04A31607C091,57.59,58.16,2.28,901,false
node35,23.17277,114.289528,2025-02-10 16:37:22,383,-10.61040842,KMBA_04A31607C091,54.08,52.1,1.07,510,false
node18,-20.6670494,-42.8618635,2025-02-18 12:26:42,1019,-17.8068758278,KMBA_04A31607C091,56.06,59.61,2.08,464,true
node04,33.8759864,133.1626063,2025-02-24 12:22:46,782,-12.485582225,KMBA_04A31607C091,52.37,58.38,3.71,255,true
node27,30.049992,121.159547,2025-02-14 12:33:01,1326,-14.7079901824,KMBA_04A31607C091,51.63,59.58,1.34,547,false
node18,13.2944036,123.483279,2025-02-03 11:10:18,1343,-11.9982313194,KMBA_04A31607C091,55.51,53.41,2.75,10,false
node27,18.0226967,101.8812323,2025-02-13 12:08:09,1451,-13.359941245,KMBA_04A31607C091,53.48,56.7,4.97,907,true
node18,11.2666664,123.7333298,2025-02-02 21:31:02,840,-26.3342384646,KMBA_04A31607C091,50.48,55.81,4.54,223,false
node35,57.2033415,14.0338655,2025-02-04 19:18:09,1513,-12.6196048832,KMBA_04A31607C091,58.92,51.61,2.32,753,true
node35,35.8138694,36.6077207,2025-02-22 14:47:04,1437,-10.1080340484,KMBA_04A31607C091,56.3,58.95,1.97,399,true
node35,34.06,-118.24,2025-02-21 23:44:06,445,-14.1141557189,KMBA_04A31607C091,56.65,52.49,4.53,380,false
node02,30.691359,104.052236,2025-02-22 01:38:45,1544,-16.092991876,KMBA_04A31607C091,57.79,58.01,4.06,368,false
node18,38.7102377,-90.3042778,2025-02-22 18:37:22,523,-14.0782388169,KMBA_04A31607C091,59.05,52.25,3.13,89,true
node18,41.5220136,111.7047656,2025-02-16 20:19:37,1234,-25.8582425259,KMBA_04A31607C091,53.09,54.76,3.74,507,false
node02,-9.5324,119.669,2025-02-02 19:49:33,1370,-10.0562994039,KMBA_04A31607C091,54.9,55.4,1.86,275,false
node35,40.1721605,-8.6867786,2025-02-21 05:44:18,656,-13.5973630781,KMBA_04A31607C091,58.2,54.3,2.02,126,true
node27,36.055016,107.372829,2025-02-25 04:26:38,428,-12.2905821077,KMBA_04A31607C091,58.07,55.78,1.38,659,false
node15,45.4592577,75.2050312,2025-02-19 16:46:32,394,-15.0565520033,KMBA_04A31607C091,58.15,50.43,1.53,449,true
node27,8.3102946,-81.2188355,2025-02-11 06:11:07,852,-12.041108334,KMBA_04A31607C091,55.85,56.05,3.13,726,false
node15,39.7075592,-8.6041746,2025-02-18 01:01:38,1515,-16.8539769163,KMBA_04A31607C091,59.96,51.93,1.85,251,false
node21,38.0244455,140.0946079,2025-02-21 22:47:57,1389,-10.149369747,KMBA_04A31607C091,57.31,56.9,2.6,455,true
node33,37.1270988,-8.2439177,2025-02-19 16:01:53,1254,-14.0120459391,KMBA_04A31607C091,50.45,51.03,1.6,229,true
node33,38.88,-76.85,2025-02-12 21:16:20,1304,-18.937630273,KMBA_04A31607C091,51.31,59.46,2.74,731,true
node27,40.076762,113.300129,2025-02-15 21:03:00,1460,-12.9516902733,KMBA_04A31607C091,57.54,53.63,2.27,592,false
node36,37.8064547,-122.2732025,2025-02-13 15:45:59,688,-13.5910290882,KMBA_04A31607C091,51.54,59.73,1.55,639,false
node04,-17.5069121,30.9747258,2025-02-13 05:00:53,1396,-10.702590258,KMBA_04A31607C091,55.08,54.21,2.29,998,false
node15,-7.9637383,145.7717353,2025-02-20 18:34:01,812,-12.0657265619,KMBA_04A31607C091,56.19,50.35,3.39,418,true
node33,34.728584,112.132488,2025-02-06 10:46:44,696,-14.8201531676,KMBA_04A31607C091,50.45,59.7,1.91,992,false
node15,21.104739,-101.670897,2025-02-15 20:53:35,1344,-16.6846711522,KMBA_04A31607C091,51.41,57.75,1.89,975,true
node33,14.160407,-87.0399404,2025-02-14 21:51:54,726,-12.0159301953,KMBA_04A31607C091,58.51,52.27,1.07,438,true
node18,-6.5294,106.1719,2025-02-26 09:56:09,1141,-10.8004057355,KMBA_04A31607C091,55.77,52.76,4.06,819,true
node27,51.0003903,3.7139045,2025-02-07 21:02:06,522,-14.8130224809,KMBA_04A31607C091,58.5,57.41,1.49,686,false
node18,8.5531389,123.7669004,2025-02-06 04:24:52,1477,-10.7151019366,KMBA_04A31607C091,59.18,53.62,2.76,341,false
node21,57.8773671,41.7123719,2025-02-14 20:23:15,1277,-16.2930517573,KMBA_04A31607C091,52.91,59.88,3.19,423,true
node33,14.4958564,121.0188552,2025-02-14 03:47:21,429,-17.8049326591,KMBA_04A31607C091,54.15,54.09,1.73,256,false
node15,65.8255044,21.6501051,2025-02-07 02:58:18,1489,-16.9139289782,KMBA_04A31607C091,52.61,56.26,3.53,79,true
node18,32.5741487,73.8854331,2025-02-24 20:35:07,340,-10.1166834816,KMBA_04A31607C091,55.59,56.08,3.74,750,true
node15,36.0268006,-83.7942551,2025-02-07 03:06:28,720,-10.1218704315,KMBA_04A31607C091,56.97,59.09,4.63,131,false
node33,52.5124538,4.6573346,2025-02-12 19:55:55,1162,-18.1748425369,KMBA_04A31607C091,56.35,57.88,3.38,835,false
node35,-22.9763629,-47.0060226,2025-02-24 15:53:18,669,-10.8945382361,KMBA_04A31607C091,51.35,51.32,2.09,559,true
node15,49.2282881,119.7389051,2025-02-07 16:33:32,452,-10.6779585468,KMBA_04A31607C091,56.62,58.36,4.86,414,true
node35,36.438167,-105.547392,2025-02-04 05:40:16,1499,-12.1307164265,KMBA_04A31607C091,58.83,54.36,3.05,42,true
node33,4.860823,-74.912667,2025-02-27 14:44:00,961,-12.8848983933,KMBA_04A31607C091,51.95,52.45,4.07,399,false
node33,34.509325,119.751715,2025-02-18 08:18:45,909,-10.2906986514,KMBA_04A31607C091,55.36,57.95,2.34,376,true
node33,31.919897,120.085146,2025-02-10 15:10:12,879,-15.252150905,KMBA_04A31607C091,50.3,59.05,3.34,590,true
node27,52.222333,104.022,2025-02-17 14:03:55,1543,-16.4246839112,KMBA_04A31607C091,57.87,59.58,1.7,467,false
node33,44.2441908,15.2513162,2025-02-05 17:31:08,819,-10.141229192,KMBA_04A31607C091,53.53,53.18,1.96,701,true
node04,42.849628,-71.1049505,2025-02-14 21:02:14,768,-10.175163114,KMBA_04A31607C091,50.47,56.93,2.77,247,false
node21,-8.1992561,113.5520176,2025-02-16 08:22:50,1527,-14.0814027159,KMBA_04A31607C091,57.65,50.22,3.02,922,true
node35,-8.8143,121.2744,2025-02-01 21:26:08,1041,-11.0765434771,KMBA_04A31607C091,58.91,58.59,3.12,161,true
node36,-10.2876794,123.8969328,2025-02-01 14:33:39,408,-14.0135694982,KMBA_04A31607C091,59.05,59.55,4.55,931,false
node36,39.22909,117.324531,2025-02-10 08:26:56,1047,-14.4984977222,KMBA_04A31607C091,56.61,56.39,4.34,291,false
node36,38.1788095,15.4976181,2025-02-24 23:45:39,1070,-11.6084381352,KMBA_04A31607C091,58.57,50.84,3.09,143,false
node35,29.3738721,71.6934843,2025-02-21 23:45:30,658,-12.8663805187,KMBA_04A31607C091,57.22,54.15,2.94,986,true
node15,-2.9116926,111.9045541,2025-02-10 18:37:24,864,-13.3357731207,KMBA_04A31607C091,55.34,59.01,4.84,698,false
node33,53.6232372,27.8996001,2025-02-15 04:51:19,798,-14.346548291,KMBA_04A31607C091,54.82,58.33,1.14,508,false
node36,-38.7589114,-62.2749967,2025-02-20 01:36:29,805,-14.0768198818,KMBA_04A31607C091,56.47,58.25,4.81,259,false
node04,31.33343,108.377449,2025-02-26 03:09:28,418,-33.9658440072,KMBA_04A31607C091,54.55,59.5,1.33,23,true
node21,-2.9765098,33.5140043,2025-02-20 08:22:26,866,-16.1985598414,KMBA_04A31607C091,51.67,55.69,1.07,609,true
node18,-7.5882979,109.1553021,2025-02-20 09:54:53,1077,-12.5055553131,KMBA_04A31607C091,50.17,58.66,3.78,711,false
node15,-14.8119398,24.7973983,2025-02-15 09:01:52,925,-27.4238383277,KMBA_04A31607C091,55.68,58.07,2.0,589,false
node21,50.3901526,106.1051454,2025-02-26 00:50:31,1461,-11.1015501579,KMBA_04A31607C091,52.87,57.92,2.57,586,false
node02,38.2764328,67.8927472,2025-02-23 05:44:34,1568,-14.6876157636,KMBA_04A31607C091,58.41,51.18,2.27,826,false
node21,36.4343708,25.3447274,2025-02-05 14:01:42,1375,-20.631348639,KMBA_04A31607C091,50.44,57.48,3.58,934,false
node15,41.2600949,-8.2803826,2025-02-07 14:53:47,1430,-11.0276759314,KMBA_04A31607C091,56.57,50.52,1.01,675,true
node02,9.4535964,12.0318456,2025-02-02 18:06:46,359,-13.6571971192,KMBA_04A31607C091,57.83,59.5,3.19,422,true
node18,-8.1375,113.0219,2025-02-26 01:02:59,557,-10.3276815871,KMBA_04A31607C091,53.52,58.91,4.54,831,true
node02,63.9727688,-22.5764849,2025-02-04 22:28:40,651,-10.2640704513,KMBA_04A31607C091,59.24,56.32,2.94,919,true
node33,-33.8780645,18.5748049,2025-02-19 02:31:13,1297,-14.3575994271,KMBA_04A31607C091,50.62,56.65,2.0,426,true
node27,19.9763524,42.5901672,2025-02-05 05:40:23,387,-14.1863491778,KMBA_04A31607C091,51.59,54.46,1.55,308,false
node15,47.6949791,28.9654659,2025-02-17 10:42:07,1378,-24.7816362795,KMBA_04A31607C091,51.44,50.63,2.59,267,true
node18,49.3193375,-124.3136411,2025-02-17 17:08:42,1569,-11.027598201,KMBA_04A31607C091,51.24,51.5,4.19,44,false
node35,45.9773921,39.3668159,2025-02-12 03:10:44,1355,-10.8247870263,KMBA_04A31607C091,53.49,56.68,4.38,256,true
node15,1.5156,-77.49498,2025-02-13 21:22:56,1492,-13.2187059381,KMBA_04A31607C091,55.09,55.71,2.72,880,false
node33,52.5593051,13.4761485,2025-02-05 12:30:02,1077,-11.9532600955,KMBA_04A31607C091,51.93,58.68,4.97,170,true
node04,28.668504,108.342379,2025-02-07 14:11:05,985,-15.3886660606,KMBA_04A31607C091,55.16,57.73,3.14,647,false
node35,-37.6097143,-73.6483294,2025-02-07 16:14:26,1330,-12.1292355063,KMBA_04A31607C091,57.2,52.71,1.26,42,true
node27,40.8782107,14.2657584,2025-02-02 01:52:50,1328,-20.3866522069,KMBA_04A31607C091,53.24,58.13,4.14,483,false
node27,32.0608187,36.0941795,2025-02-05 07:45:02,668,-10.145914896,KMBA_04A31607C091,58.87,57.01,4.66,573,true
node15,38.36,-81.65,2025-02-05 15:47:07,827,-10.3990446064,KMBA_04A31607C091,54.91,52.61,1.31,779,false
node18,-0.4277809,36.9433591,2025-02-22 07:46:18,348,-18.6133206561,KMBA_04A31607C091,52.5,55.8,4.74,48,true
node27,54.311687,-130.3293111,2025-02-21 16:32:20,386,-11.4121165677,KMBA_04A31607C091,56.3,56.97,2.24,208,false
node33,4.9497479,-75.958017,2025-02-08 03:14:24,330,-11.4506649631,KMBA_04A31607C091,57.36,53.56,1.7,355,true
node33,30.108216,104.677091,2025-02-25 17:24:47,800,-10.8880948254,KMBA_04A31607C091,59.81,51.13,2.68,337,true
node33,58.3594831,11.2594186,2025-02-26 16:34:53,1077,-10.852846035,KMBA_04A31607C091,54.49,50.02,2.01,398,false
node15,-12.7959196,-42.7857583,2025-02-12 22:16:08,1531,-13.2888295469,KMBA_04A31607C091,53.23,52.95,3.79,904,false
node27,38.0361995,-8.2884236,2025-02-10 12:52:38,1302,-13.6992288932,KMBA_04A31607C091,59.65,51.92,3.1,65,true
node21,55.6755324,12.5366206,2025-02-13 07:31:22,1163,-10.5057908033,KMBA_04A31607C091,52.69,59.09,1.16,468,true
node02,14.326195,-89.4505802,2025-02-22 07:06:34,1072,-10.8657128724,KMBA_04A31607C091,56.91,55.49,2.5,739,false
node35,30.2047151,-92.0167547,2025-02-16 14:08:52,733,-10.1349850533,KMBA_04A31607C091,57.01,56.67,3.65,475,true
node36,43.2916776,-0.3696612,2025-02-15 14:05:58,1581,-10.3039404703,KMBA_04A31607C091,52.72,50.88,3.86,376,false
node02,13.4767279,144.7651497,2025-02-24 22:20:32,956,-12.413886779,KMBA_04A31607C091,58.02,55.53,4.08,207,true
node02,-33.5020548,-58.7986641,2025-02-19 21:44:47,506,-11.57683015,KMBA_04A31607C091,53.89,55.02,3.31,691,true
node15,18.5543202,-74.3730427,2025-02-06 06:11:39,585,-12.4469876371,KMBA_04A31607C091,55.06,58.17,2.0,592,true
node02,30.962471,110.615261,2025-02-11 09:33:12,1509,-15.7266919138,KMBA_04A31607C091,51.06,54.49,3.79,715,true
node18,-7.7493145,-34.917581,2025-02-16 03:00:46,382,-13.6297105637,KMBA_04A31607C091,50.98,56.36,1.91,422,true
node15,31.7238883,119.9481515,2025-02-02 08:02:58,676,-16.2184823564,KMBA_04A31607C091,55.07,52.11,1.3,412,false
node36,13.1554369,123.7154023,2025-02-25 12:35:53,782,-12.3140067507,KMBA_04A31607C091,59.64,51.36,2.15,357,true
node15,-20.811761,-49.3762272,2025-02-09 07:46:25,484,-16.3967341378,KMBA_04A31607C091,59.59,59.06,3.92,985,true
node27,-34.6020021,-58.5006278,2025-02-25 10:23:29,949,-24.8451096418,KMBA_04A31607C091,58.22,50.01,3.8,118,false
node18,12.512997,109.140438,2025-02-20 16:37:48,941,-17.4363296638,KMBA_04A31607C091,50.87,54.18,2.07,314,true
node04,51.5607333,43.1402151,2025-02-21 04:33:41,1436,-11.5371114109,KMBA_04A31607C091,52.34,56.09,2.42,314,false
node33,-22.2887261,-42.5340796,2025-02-03 14:49:45,983,-10.6709699792,KMBA_04A31607C091,51.06,54.0,1.82,190,false
node27,-19.9952622,23.4180769,2025-02-24 12:46:33,956,-12.1037008039,KMBA_04A31607C091,53.53,59.26,4.44,949,true
node18,26.86889,109.09528,2025-02-26 19:17:41,1331,-17.5561121814,KMBA_04A31607C091,58.92,59.87,2.41,538,true
node27,-4.4564351,-81.2821647,2025-02-27 06:47:45,1165,-10.3599061142,KMBA_04A31607C091,55.2,51.92,1.41,766,false
node36,10.4145738,8.5721016,2025-02-11 12:24:49,968,-13.1348039222,KMBA_04A31607C091,56.45,52.65,1.49,925,false
node04,52.4242797,104.0456397,2025-02-25 11:36:03,1576,-10.8184313817,KMBA_04A31607C091,58.53,53.71,3.83,54,true
node02,32.964648,35.495997,2025-02-24 19:58:53,1141,-10.6955342541,KMBA_04A31607C091,53.1,55.16,4.7,884,true
node33,50.781501,20.1074449,2025-02-23 03:06:40,901,-10.0465929633,KMBA_04A31607C091,52.47,54.19,3.07,727,false
node21,14.8925962,-88.7812586,2025-02-08 17:56:52,1014,-21.341965339,KMBA_04A31607C091,53.72,58.34,1.28,798,false
node04,-2.7201714,115.2719048,2025-02-18 06:11:23,798,-12.4889929258,KMBA_04A31607C091,53.17,57.1,3.97,257,false
node02,8.5123871,123.2843256,2025-02-05 06:56:14,1395,-12.0982940902,KMBA_04A31607C091,51.21,55.53,3.59,535,true
node02,45.8367628,5.2900333,2025-02-17 06:17:08,589,-11.6868833297,KMBA_04A31607C091,58.29,52.87,3.56,893,true
node21,59.9403761,10.7691773,2025-02-25 15:19:55,1225,-14.6312409536,KMBA_04A31607C091,58.94,50.18,2.02,797,false
node27,55.8174294,37.3727638,2025-02-05 14:06:02,571,-13.5200263501,KMBA_04A31607C091,57.39,57.15,2.44,46,false
node36,7.0961815,122.2344795,2025-02-27 13:07:37,979,-11.9648600413,KMBA_04A31607C091,54.62,53.5,4.21,629,false
node35,53.3284298,-6.3048641,2025-02-03 11:15:43,1166,-16.3368485749,KMBA_04A31607C091,58.19,55.35,4.54,396,false
node35,-0.4075041,31.1567203,2025-02-06 02:59:27,906,-36.2453260211,KMBA_04A31607C091,51.04,55.23,3.69,530,true
node18,-3.4590744,119.8815203,2025-02-03 14:06:14,1051,-10.7829639733,KMBA_04A31607C091,59.8,50.25,3.21,191,false
node33,30.777355,113.696298,2025-02-13 12:28:46,1597,-13.0907515067,KMBA_04A31607C091,50.73,50.86,4.18,778,false
node15,-16.2664706,-56.6265989,2025-02-17 02:34:04,1099,-12.9601355677,KMBA_04A31607C091,50.41,50.38,3.29,817,false
node35,59.8879013,10.802721,2025-02-20 19:58:07,346,-12.2999224213,KMBA_04A31607C091,51.92,57.95,3.3,570,true
node36,47.2154159,5.9471867,2025-02-13 03:40:21,1019,-10.1584806416,KMBA_04A31607C091,53.61,50.16,1.52,776,false
node15,4.5120691,-75.2245693,2025-02-10 06:58:42,863,-14.4424675417,KMBA_04A31607C091,57.28,59.73,4.38,767,true
node36,53.6557845,41.6873842,2025-02-03 18:26:36,1434,-12.6376107807,KMBA_04A31607C091,55.09,50.84,3.06,195,true
node04,57.0604037,63.7407347,2025-02-16 07:42:55,1045,-15.1001478538,KMBA_04A31607C091,59.53,55.71,3.96,449,true
node18,-15.7994139,-47.9222179,2025-02-25 08:01:09,1359,-12.4523912729,KMBA_04A31607C091,59.35,54.0,2.13,933,false
node04,52.3444367,4.9091171,2025-02-21 21:46:22,605,-12.0315354094,KMBA_04A31607C091,53.9,54.32,4.2,929,false
node15,39.7075592,-8.6041746,2025-02-27 19:33:18,668,-11.2547229823,KMBA_04A31607C091,57.49,51.13,1.07,166,false
node04,44.255137,5.262028,2025-02-17 01:19:07,669,-10.2678935058,KMBA_04A31607C091,58.06,58.05,2.77,317,true
node36,-34.8435213,-58.6516777,2025-02-17 07:53:50,1493,-10.1736967052,KMBA_04A31607C091,53.58,53.13,2.31,622,true
node04,13.3023013,123.6374208,2025-02-24 11:33:15,1483,-10.0038941158,KMBA_04A31607C091,50.71,53.1,3.28,722,false
node02,30.0413257,31.2046714,2025-02-10 11:09:26,539,-10.1676133237,KMBA_04A31607C091,52.49,53.13,3.39,325,false
node02,-9.8012675,37.9201751,2025-02-21 18:04:45,951,-12.4438869933,KMBA_04A31607C091,56.21,55.44,2.55,794,true
node21,34.3507417,135.6964987,2025-02-11 09:32:09,1329,-15.064740767,KMBA_04A31607C091,56.44,50.33,4.99,586,false
node27,0.393611,34.305278,2025-02-07 03:39:39,422,-16.2755791114,KMBA_04A31607C091,58.2,56.66,4.31,729,true
node02,30.898495,118.891482,2025-02-27 06:55:40,1593,-13.7205569894,KMBA_04A31607C091,58.89,50.46,4.07,150,false
node21,26.630845,106.750625,2025-02-14 13:35:02,1179,-13.3034871335,KMBA_04A31607C091,58.13,58.57,1.36,785,true
node18,59.9050895,10.7673005,2025-02-13 07:06:00,702,-12.8695523905,KMBA_04A31607C091,54.39,58.73,3.2,542,false
node27,11.1867,124.5601,2025-02-23 07:45:54,1353,-12.8184474286,KMBA_04A31607C091,50.2,57.81,2.95,245,true
node35,7.8401615,99.9423246,2025-02-25 03:58:18,530,-19.2994962048,KMBA_04A31607C091,56.93,58.47,3.38,117,true
node33,41.318142,124.719659,2025-02-21 19:53:56,974,-12.3694965363,KMBA_04A31607C091,56.32,54.89,3.16,376,false
node36,38.3542718,22.9085768,2025-02-16 01:50:15,756,-12.864385166,KMBA_04A31607C091,55.85,57.0,1.81,72,false
node36,30.006284,111.721281,2025-02-02 20:15:20,457,-15.3690591971,KMBA_04A31607C091,59.16,52.46,1.71,478,false
node33,49.0701119,16.4649242,2025-02-27 12:18:50,903,-10.7455992839,KMBA_04A31607C091,55.4,59.94,3.92,872,true
node04,54.20801,19.11753,2025-02-07 22:00:26,587,-12.1943697445,KMBA_04A31607C091,54.79,58.42,3.99,777,true
node36,45.788378,3.1331436,2025-02-07 03:54:29,478,-22.9212115816,KMBA_04A31607C091,54.26,52.25,4.33,805,false
node18,57.0306605,40.3779445,2025-02-12 09:50:08,916,-36.4113642445,KMBA_04A31607C091,58.33,52.47,1.07,954,false
node21,24.63827,118.285336,2025-02-06 02:26:57,549,-10.736140134,KMBA_04A31607C091,55.47,59.64,3.44,978,false
node15,34.5594987,112.4678779,2025-02-07 08:46:30,1349,-18.6184543542,KMBA_04A31607C091,57.8,57.39,1.06,751,true
node36,14.5697565,121.0247172,2025-02-22 17:01:41,432,-11.4500558463,KMBA_04A31607C091,57.71,57.29,2.99,318,false
